NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_AXON_GUIDANCE	WP_AXON_GUIDANCE		44	-0.3295516	-1.1934417	0.19537815	0.75368196	1.0	1714	tags=23%, list=14%, signal=26%	
REACTOME_HEDGEHOG_OFF_STATE	REACTOME_HEDGEHOG_OFF_STATE		88	-0.29347882	-1.1932176	0.15728155	0.75363255	1.0	2911	tags=32%, list=24%, signal=42%	
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP		15	-0.4194043	-1.1925318	0.24649298	0.7551904	1.0	2956	tags=67%, list=25%, signal=89%	
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		201	-0.25748396	-1.1924171	0.108007446	0.75475734	1.0	1650	tags=18%, list=14%, signal=21%	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP		7	-0.5397474	-1.1918125	0.2729045	0.75600564	1.0	1977	tags=57%, list=17%, signal=68%	
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN		8	-0.52101755	-1.1917	0.25287357	0.7555862	1.0	746	tags=25%, list=6%, signal=27%	
REACTOME_INTRA_GOLGI_TRAFFIC	REACTOME_INTRA_GOLGI_TRAFFIC		36	-0.34482306	-1.1912527	0.22478992	0.7562897	1.0	1500	tags=25%, list=13%, signal=29%	
KRIEG_HYPOXIA_NOT_VIA_KDM3A	KRIEG_HYPOXIA_NOT_VIA_KDM3A		570	-0.22862872	-1.1909708	0.045060657	0.7564422	1.0	2283	tags=24%, list=19%, signal=28%	
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2		123	-0.27278215	-1.1908195	0.14772727	0.75613534	1.0	2638	tags=32%, list=22%, signal=40%	
WNT_SIGNALING	WNT_SIGNALING		58	-0.30564445	-1.1903297	0.19114688	0.75695634	1.0	2125	tags=28%, list=18%, signal=33%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		78	-0.2978263	-1.1902663	0.1743487	0.7563417	1.0	2433	tags=23%, list=20%, signal=29%	
FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_UP	FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_UP		6	-0.566907	-1.1902298	0.2790224	0.7556397	1.0	2188	tags=67%, list=18%, signal=82%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY		6	-0.5625243	-1.1902137	0.3029703	0.7548741	1.0	284	tags=17%, list=2%, signal=17%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		22	-0.3905976	-1.1898522	0.2188755	0.75528526	1.0	751	tags=18%, list=6%, signal=19%	
SENESE_HDAC2_TARGETS_UP	SENESE_HDAC2_TARGETS_UP		93	-0.28293353	-1.1895525	0.16441005	0.755523	1.0	1959	tags=23%, list=16%, signal=27%	
KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY		11	-0.46007967	-1.1895041	0.27145708	0.75490355	1.0	1336	tags=45%, list=11%, signal=51%	
KIM_MYCL1_AMPLIFICATION_TARGETS_UP	KIM_MYCL1_AMPLIFICATION_TARGETS_UP		7	-0.5396905	-1.1893694	0.258547	0.754533	1.0	2685	tags=57%, list=22%, signal=74%	
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX		32	-0.35589162	-1.1892854	0.19803922	0.7540192	1.0	1577	tags=25%, list=13%, signal=29%	
KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	KAN_RESPONSE_TO_ARSENIC_TRIOXIDE		90	-0.28661966	-1.1891257	0.17049809	0.753705	1.0	2327	tags=30%, list=19%, signal=37%	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11		6	-0.5626669	-1.1886653	0.27237353	0.7544236	1.0	2702	tags=50%, list=23%, signal=65%	
BHATTACHARYA_EMBRYONIC_STEM_CELL	BHATTACHARYA_EMBRYONIC_STEM_CELL		71	-0.3000157	-1.1883854	0.17115384	0.7545608	1.0	3354	tags=35%, list=28%, signal=49%	
WEST_ADRENOCORTICAL_TUMOR_UP	WEST_ADRENOCORTICAL_TUMOR_UP		269	-0.24360287	-1.1882875	0.10382514	0.7540752	1.0	2255	tags=24%, list=19%, signal=29%	
CHICAS_RB1_TARGETS_SENESCENT	CHICAS_RB1_TARGETS_SENESCENT		425	-0.23502941	-1.187745	0.07005254	0.7551182	1.0	2685	tags=29%, list=22%, signal=36%	
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP	LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP		12	-0.45708045	-1.1874269	0.2568421	0.755391	1.0	1630	tags=33%, list=14%, signal=39%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP		22	-0.38179836	-1.1868069	0.22633745	0.75665873	1.0	1652	tags=32%, list=14%, signal=37%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP		24	-0.37951002	-1.1867721	0.2524272	0.7559753	1.0	1997	tags=42%, list=17%, signal=50%	
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	PHONG_TNF_RESPONSE_VIA_P38_PARTIAL		139	-0.26708296	-1.1866661	0.1237721	0.7555103	1.0	2207	tags=24%, list=18%, signal=30%	
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS	REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS		5	-0.5877527	-1.1864057	0.26680243	0.7555702	1.0	1362	tags=60%, list=11%, signal=68%	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY		15	-0.4231943	-1.1861733	0.25306123	0.7555347	1.0	2393	tags=40%, list=20%, signal=50%	
RIEGE_DELTANP63_DIRECT_TARGETS_UP	RIEGE_DELTANP63_DIRECT_TARGETS_UP		132	-0.2693592	-1.1859001	0.123791106	0.755597	1.0	1791	tags=20%, list=15%, signal=24%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		37	-0.3358725	-1.1855025	0.19417475	0.75609845	1.0	1638	tags=24%, list=14%, signal=28%	
CASTELLANO_HRAS_AND_NRAS_TARGETS_UP	CASTELLANO_HRAS_AND_NRAS_TARGETS_UP		6	-0.5641841	-1.1847067	0.25720164	0.7579563	1.0	1474	tags=33%, list=12%, signal=38%	
WARTERS_RESPONSE_TO_IR_SKIN	WARTERS_RESPONSE_TO_IR_SKIN		59	-0.30669782	-1.1846068	0.19444445	0.75748503	1.0	1394	tags=22%, list=12%, signal=25%	
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING		6	-0.56430936	-1.1843309	0.26584867	0.7575673	1.0	336	tags=33%, list=3%, signal=34%	
YAGI_AML_WITH_T_9_11_TRANSLOCATION	YAGI_AML_WITH_T_9_11_TRANSLOCATION		98	-0.2812947	-1.1841557	0.16698292	0.7573588	1.0	2223	tags=23%, list=19%, signal=29%	
KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY		7	-0.5353036	-1.183979	0.2656904	0.75716776	1.0	1882	tags=29%, list=16%, signal=34%	
MCCLUNG_COCAIN_REWARD_4WK	MCCLUNG_COCAIN_REWARD_4WK		54	-0.3173795	-1.1839147	0.18484288	0.75657177	1.0	583	tags=13%, list=5%, signal=14%	
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION		12	-0.4527571	-1.1838573	0.26814517	0.7559909	1.0	369	tags=25%, list=3%, signal=26%	
MARSON_BOUND_BY_FOXP3_STIMULATED	MARSON_BOUND_BY_FOXP3_STIMULATED		803	-0.22233489	-1.1836269	0.033568904	0.75602466	1.0	2090	tags=20%, list=18%, signal=23%	
LANDIS_ERBB2_BREAST_TUMORS_65_DN	LANDIS_ERBB2_BREAST_TUMORS_65_DN		28	-0.3561064	-1.1834555	0.24093817	0.7557984	1.0	1537	tags=32%, list=13%, signal=37%	
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS		5	-0.5926383	-1.1832081	0.28163266	0.755842	1.0	1795	tags=40%, list=15%, signal=47%	
SCHEIDEREIT_IKK_TARGETS	SCHEIDEREIT_IKK_TARGETS		14	-0.42626753	-1.1821644	0.26095617	0.7585914	1.0	1808	tags=29%, list=15%, signal=34%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		25	-0.37259093	-1.1816797	0.22328244	0.75947315	1.0	1586	tags=20%, list=13%, signal=23%	
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN		15	-0.42486915	-1.1813335	0.25413224	0.75980574	1.0	2221	tags=40%, list=19%, signal=49%	
STEGER_ADIPOGENESIS_DN	STEGER_ADIPOGENESIS_DN		12	-0.45784205	-1.1811635	0.25562373	0.75957423	1.0	2422	tags=42%, list=20%, signal=52%	
WENG_POR_DOSAGE	WENG_POR_DOSAGE		10	-0.48161972	-1.1799039	0.26774848	0.7630887	1.0	1382	tags=30%, list=12%, signal=34%	
BIOCARTA_RECK_PATHWAY	BIOCARTA_RECK_PATHWAY		6	-0.5626932	-1.179765	0.28976035	0.76276875	1.0	2571	tags=50%, list=22%, signal=64%	
REACTOME_COENZYME_A_BIOSYNTHESIS	REACTOME_COENZYME_A_BIOSYNTHESIS		7	-0.54028875	-1.1796702	0.2816594	0.7622759	1.0	1553	tags=43%, list=13%, signal=49%	
RAMALHO_STEMNESS_UP	RAMALHO_STEMNESS_UP		184	-0.2553252	-1.1781137	0.13414635	0.76678395	1.0	2804	tags=32%, list=23%, signal=41%	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE		26	-0.37085322	-1.1779411	0.23017408	0.7665741	1.0	1725	tags=23%, list=14%, signal=27%	
LIN_MELANOMA_COPY_NUMBER_DN	LIN_MELANOMA_COPY_NUMBER_DN		37	-0.3386132	-1.1778718	0.23345588	0.766026	1.0	1648	tags=22%, list=14%, signal=25%	
BIOCARTA_CYTOKINE_PATHWAY	BIOCARTA_CYTOKINE_PATHWAY		8	-0.5121354	-1.1771407	0.2672065	0.76781744	1.0	29	tags=13%, list=0%, signal=13%	
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN		224	-0.24859056	-1.1766636	0.12284069	0.7686254	1.0	1894	tags=22%, list=16%, signal=26%	
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483		6	-0.5496657	-1.1766044	0.27235773	0.76803464	1.0	1193	tags=33%, list=10%, signal=37%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN		11	-0.4581314	-1.1762142	0.24848485	0.7685179	1.0	2808	tags=64%, list=24%, signal=83%	
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN		29	-0.35675922	-1.1761492	0.1983471	0.7679048	1.0	3205	tags=41%, list=27%, signal=56%	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY		6	-0.54709315	-1.1757374	0.29116467	0.7685558	1.0	1576	tags=33%, list=13%, signal=38%	
WP_NAD_BIOSYNTHETIC_PATHWAYS	WP_NAD_BIOSYNTHETIC_PATHWAYS		18	-0.4066645	-1.1757091	0.24096386	0.7678731	1.0	1721	tags=39%, list=14%, signal=45%	
WP_PHASE_I_BIOTRANSFORMATIONS_NONP450	WP_PHASE_I_BIOTRANSFORMATIONS_NONP450		5	-0.5929496	-1.1755987	0.29045644	0.76744807	1.0	1092	tags=20%, list=9%, signal=22%	
PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY		29	-0.35505217	-1.1755829	0.22574258	0.7667162	1.0	2217	tags=31%, list=19%, signal=38%	
OUILLETTE_CLL_13Q14_DELETION_UP	OUILLETTE_CLL_13Q14_DELETION_UP		63	-0.30291086	-1.175277	0.20306513	0.76694274	1.0	1089	tags=17%, list=9%, signal=19%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		12	-0.44818416	-1.1751795	0.25987527	0.7664932	1.0	3167	tags=67%, list=27%, signal=91%	
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN		32	-0.35076138	-1.174998	0.24843423	0.766335	1.0	2762	tags=31%, list=23%, signal=41%	
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING		92	-0.27924153	-1.1747705	0.17729084	0.7663109	1.0	2433	tags=27%, list=20%, signal=34%	
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY		35	-0.3449087	-1.174279	0.20967741	0.76722	1.0	2067	tags=31%, list=17%, signal=38%	
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR		12	-0.44976422	-1.1739336	0.24845996	0.7675522	1.0	409	tags=17%, list=3%, signal=17%	
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382	KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382		9	-0.48449075	-1.1738796	0.26706827	0.76696265	1.0	1025	tags=33%, list=9%, signal=36%	
MANALO_HYPOXIA_UP	MANALO_HYPOXIA_UP		149	-0.26317444	-1.1732094	0.15028901	0.76852125	1.0	2568	tags=32%, list=22%, signal=40%	
WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM	WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM		21	-0.381126	-1.1731846	0.2576687	0.7678334	1.0	1300	tags=19%, list=11%, signal=21%	
REACTOME_DEATH_RECEPTOR_SIGNALING	REACTOME_DEATH_RECEPTOR_SIGNALING		117	-0.27447167	-1.1731311	0.15526803	0.7672485	1.0	2287	tags=26%, list=19%, signal=32%	
WP_POSTCOVID_NEUROINFLAMMATION	WP_POSTCOVID_NEUROINFLAMMATION		11	-0.45175982	-1.1729885	0.26824456	0.76691735	1.0	29	tags=9%, list=0%, signal=9%	
BIOCARTA_TERT_PATHWAY	BIOCARTA_TERT_PATHWAY		7	-0.532286	-1.1729423	0.27539062	0.76629764	1.0	2992	tags=57%, list=25%, signal=76%	
KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS	KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS		8	-0.49981895	-1.1726744	0.25298804	0.76644266	1.0	1939	tags=38%, list=16%, signal=45%	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY		13	-0.44397923	-1.1726199	0.26213592	0.7658538	1.0	476	tags=15%, list=4%, signal=16%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1		154	-0.26149794	-1.1722815	0.13967611	0.7661553	1.0	2202	tags=21%, list=18%, signal=26%	
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT		67	-0.29755202	-1.1722666	0.18181819	0.7654251	1.0	2061	tags=21%, list=17%, signal=25%	
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	FARMER_BREAST_CANCER_BASAL_VS_LULMINAL		257	-0.24242975	-1.1722664	0.11406844	0.7646512	1.0	1481	tags=17%, list=12%, signal=19%	
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	HOSHIDA_LIVER_CANCER_SURVIVAL_DN		77	-0.290588	-1.1722491	0.1851145	0.76393455	1.0	791	tags=16%, list=7%, signal=17%	
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN		82	-0.2859441	-1.1718867	0.17849898	0.7643842	1.0	1703	tags=20%, list=14%, signal=23%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY		18	-0.3963089	-1.1710569	0.23045267	0.7664324	1.0	3167	tags=39%, list=27%, signal=53%	
LEONARD_HYPOXIA	LEONARD_HYPOXIA		30	-0.35443327	-1.1706194	0.23246492	0.76715416	1.0	1973	tags=30%, list=17%, signal=36%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ		44	-0.32805437	-1.1701534	0.23224568	0.7679736	1.0	2414	tags=36%, list=20%, signal=45%	
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2	HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2		14	-0.4285392	-1.1692059	0.2413088	0.77038616	1.0	1567	tags=21%, list=13%, signal=25%	
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP		43	-0.3244115	-1.1690596	0.21370968	0.7701167	1.0	2670	tags=33%, list=22%, signal=42%	
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION		32	-0.34255838	-1.1687553	0.22200392	0.77036947	1.0	2381	tags=28%, list=20%, signal=35%	
WP_ETHER_LIPID_BIOSYNTHESIS	WP_ETHER_LIPID_BIOSYNTHESIS		17	-0.41663504	-1.1687258	0.25889328	0.7697081	1.0	1362	tags=29%, list=11%, signal=33%	
ALONSO_METASTASIS_UP	ALONSO_METASTASIS_UP		167	-0.25945935	-1.1681734	0.14257425	0.7708306	1.0	2435	tags=26%, list=20%, signal=33%	
BIOCARTA_FAS_PATHWAY	BIOCARTA_FAS_PATHWAY		28	-0.35611236	-1.1680192	0.25	0.77059907	1.0	340	tags=14%, list=3%, signal=15%	
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING		28	-0.3552037	-1.1678704	0.24746451	0.77033806	1.0	2148	tags=25%, list=18%, signal=30%	
IWANAGA_E2F1_TARGETS_NOT_INDUCED_BY_SERUM	IWANAGA_E2F1_TARGETS_NOT_INDUCED_BY_SERUM		5	-0.59542465	-1.1675678	0.33203125	0.7705499	1.0	3723	tags=80%, list=31%, signal=116%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN		15	-0.41571027	-1.1675415	0.28195488	0.7698633	1.0	1382	tags=27%, list=12%, signal=30%	
REACTOME_NADE_MODULATES_DEATH_SIGNALLING	REACTOME_NADE_MODULATES_DEATH_SIGNALLING		5	-0.5868888	-1.1673486	0.31789473	0.76977944	1.0	2246	tags=60%, list=19%, signal=74%	
MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH	MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH		11	-0.4551382	-1.1671057	0.27459016	0.769811	1.0	1816	tags=36%, list=15%, signal=43%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119		18	-0.39474618	-1.1670682	0.2718254	0.76918495	1.0	2021	tags=33%, list=17%, signal=40%	
GAURNIER_PSMD4_TARGETS	GAURNIER_PSMD4_TARGETS		24	-0.3795439	-1.1666375	0.25903615	0.76985574	1.0	2116	tags=29%, list=18%, signal=35%	
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS		136	-0.2619568	-1.1655979	0.15636364	0.7725429	1.0	2433	tags=24%, list=20%, signal=30%	
REACTOME_SIGNALING_BY_WNT	REACTOME_SIGNALING_BY_WNT		222	-0.2457542	-1.1649473	0.11153119	0.77403903	1.0	1617	tags=17%, list=14%, signal=19%	
PID_S1P_S1P2_PATHWAY	PID_S1P_S1P2_PATHWAY		19	-0.39049894	-1.1644127	0.2310536	0.77504206	1.0	1138	tags=21%, list=10%, signal=23%	
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN		88	-0.2784642	-1.1643347	0.20537429	0.77451354	1.0	2911	tags=30%, list=24%, signal=39%	
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	REACTOME_RUNX3_REGULATES_WNT_SIGNALING		7	-0.53116876	-1.1643126	0.2936345	0.77382344	1.0	1576	tags=29%, list=13%, signal=33%	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY		14	-0.42833272	-1.1638933	0.2616633	0.7744087	1.0	2551	tags=50%, list=21%, signal=64%	
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY		6	-0.55385894	-1.163839	0.27459016	0.7738263	1.0	1107	tags=33%, list=9%, signal=37%	
ABDELMOHSEN_ELAVL4_TARGETS	ABDELMOHSEN_ELAVL4_TARGETS		13	-0.43135273	-1.1636636	0.26844263	0.77364975	1.0	879	tags=23%, list=7%, signal=25%	
BLALOCK_ALZHEIMERS_DISEASE_DN	BLALOCK_ALZHEIMERS_DISEASE_DN		998	-0.21590556	-1.1635983	0.030874785	0.77311957	1.0	2394	tags=21%, list=20%, signal=24%	
RICKMAN_HEAD_AND_NECK_CANCER_C	RICKMAN_HEAD_AND_NECK_CANCER_C		61	-0.30003595	-1.1635883	0.20507812	0.7723909	1.0	373	tags=8%, list=3%, signal=8%	
WP_PENTOSE_PHOSPHATE_PATHWAY_IN_SENESCENT_CELLS	WP_PENTOSE_PHOSPHATE_PATHWAY_IN_SENESCENT_CELLS		7	-0.52383655	-1.163486	0.31771895	0.7719758	1.0	129	tags=14%, list=1%, signal=14%	
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA		8	-0.5071827	-1.1631916	0.29813665	0.7721804	1.0	3476	tags=75%, list=29%, signal=106%	
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT		24	-0.37835228	-1.162361	0.2514507	0.7741867	1.0	2017	tags=25%, list=17%, signal=30%	
WP_BENZOAPYRENE_METABOLISM	WP_BENZOAPYRENE_METABOLISM		5	-0.5902913	-1.1622465	0.31300813	0.77380145	1.0	193	tags=20%, list=2%, signal=20%	
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY	KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY		11	-0.45363852	-1.1622158	0.26293996	0.77312845	1.0	1492	tags=36%, list=13%, signal=42%	
UNTERMAN_PROGRESSIVE_VS_STABLE_IPF_CD8T_DN	UNTERMAN_PROGRESSIVE_VS_STABLE_IPF_CD8T_DN		9	-0.4820448	-1.1620154	0.28957528	0.7730394	1.0	1374	tags=22%, list=12%, signal=25%	
YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP	YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP		8	-0.49709612	-1.1615783	0.29449153	0.7737481	1.0	1042	tags=25%, list=9%, signal=27%	
SANSOM_APC_MYC_TARGETS	SANSOM_APC_MYC_TARGETS		191	-0.25516763	-1.1612221	0.15711646	0.7741682	1.0	2458	tags=25%, list=21%, signal=31%	
GENTILE_UV_RESPONSE_CLUSTER_D4	GENTILE_UV_RESPONSE_CLUSTER_D4		52	-0.31088465	-1.1608853	0.22265625	0.77450436	1.0	2316	tags=37%, list=19%, signal=45%	
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY		13	-0.43302074	-1.1608818	0.26757812	0.7737644	1.0	3884	tags=54%, list=33%, signal=80%	
